timestamp,temperature,vibration,pressure,rotation_speed,power_consumption,anomaly
2026-02-25 16:28:25.091904,84.22,5.71,119.12,1525.4,50.0,0
2026-02-25 16:29:25.091904,84.89,3.67,132.87,1452.9,56.3,0
2026-02-25 16:30:25.091904,77.24,4.0,115.26,1472.0,48.48,0
2026-02-25 16:31:25.091904,88.05,6.4,114.05,1599.9,46.7,0
2026-02-25 16:32:25.091904,86.86,4.0,128.18,1498.8,52.81,0
2026-02-25 16:33:25.091904,89.95,6.36,109.02,1540.8,64.65,0
2026-02-25 16:34:25.091904,86.6,3.79,133.22,1472.2,49.85,0
2026-02-25 16:35:25.091904,85.33,5.62,98.69,1449.7,52.35,0
2026-02-25 16:36:25.091904,82.9,6.24,120.82,1440.7,55.39,0
2026-02-25 16:37:25.091904,62.45,0.63,112.84,1521.5,48.54,0
2026-02-25 16:38:25.091904,81.51,6.43,123.74,1615.1,51.52,0
2026-02-25 16:39:25.091904,79.67,7.15,136.11,1518.3,58.09,0
2026-02-25 16:40:25.091904,90.92,4.49,107.27,1529.7,47.97,0
2026-02-25 16:41:25.091904,80.17,5.57,104.55,1489.6,47.75,0
2026-02-25 16:42:25.091904,77.91,3.62,132.65,1457.2,43.01,0
2026-02-25 16:43:25.091904,84.23,5.6,117.47,1464.0,42.23,0
2026-02-25 16:44:25.091904,88.36,9.06,119.09,1441.8,53.76,0
2026-02-25 16:45:25.091904,82.07,1.38,117.07,1482.2,56.05,0
2026-02-25 16:46:25.091904,74.92,4.17,116.01,1463.7,44.31,0
2026-02-25 16:47:25.091904,83.7,6.31,109.96,1506.9,48.78,0
2026-02-25 16:48:25.091904,80.08,7.08,117.33,1596.0,56.19,0
2026-02-25 16:49:25.091904,68.18,2.72,110.73,1574.0,45.45,0
2026-02-25 16:50:25.091904,74.53,3.95,131.01,1491.1,59.46,0
2026-02-25 16:51:25.091904,77.88,4.04,113.92,1459.3,54.02,0
2026-02-25 16:52:25.091904,75.48,3.92,134.42,1528.0,46.54,0
2026-02-25 16:53:25.091904,75.81,4.81,127.36,1385.1,46.37,0
2026-02-25 16:54:25.091904,67.55,2.64,108.98,1517.4,47.09,0
2026-02-25 16:55:25.091904,78.7,4.58,108.3,1414.2,46.85,0
2026-02-25 16:56:25.091904,68.63,3.46,117.57,1510.1,46.89,0
2026-02-25 16:57:25.091904,83.95,4.89,111.94,1557.2,47.75,0
2026-02-25 16:58:25.091904,78.13,3.84,111.87,1543.4,51.3,0
2026-02-25 16:59:25.091904,71.43,4.72,129.24,1570.6,57.87,0
2026-02-25 17:00:25.091904,75.1,3.36,122.89,1488.1,45.93,0
2026-02-25 17:01:25.091904,79.05,6.5,132.94,1510.9,52.78,0
2026-02-25 17:02:25.091904,80.65,4.49,108.73,1501.5,57.02,0
2026-02-25 17:03:25.091904,87.09,5.02,100.72,1526.3,47.96,0
2026-02-25 17:04:25.091904,69.68,4.77,112.32,1430.4,56.65,0
2026-02-25 17:05:25.091904,80.63,5.01,131.33,1495.6,41.38,0
2026-02-25 17:06:25.091904,79.16,5.0,113.4,1506.2,46.98,0
2026-02-25 17:07:25.091904,86.07,6.27,137.21,1515.8,57.62,0
2026-02-25 17:08:25.091904,80.22,4.55,114.39,1457.0,48.9,0
2026-02-25 17:09:25.091904,73.77,3.86,126.14,1562.6,53.15,0
2026-02-25 17:10:25.091904,78.45,5.07,119.73,1499.4,51.42,0
2026-02-25 17:11:25.091904,73.88,4.03,99.38,1521.1,63.28,0
2026-02-25 17:12:25.091904,85.42,4.88,113.06,1438.9,46.61,0
2026-02-25 17:13:25.091904,76.79,3.34,125.05,1461.8,40.12,0
2026-02-25 17:14:25.091904,93.31,6.66,119.5,1486.6,37.25,0
2026-02-25 17:15:25.091904,77.22,3.77,115.4,1586.4,51.93,0
2026-02-25 17:16:25.091904,80.06,6.89,118.23,1536.9,56.18,0
2026-02-25 17:17:25.091904,71.85,4.9,121.58,1583.1,47.01,0
2026-02-25 17:18:25.091904,73.22,6.35,91.37,1450.3,51.58,0
2026-02-25 17:19:25.091904,69.25,3.79,114.13,1604.7,48.01,0
2026-02-25 17:20:25.091904,75.2,1.9,111.49,1535.9,43.66,0
2026-02-25 17:21:25.091904,77.47,2.4,127.28,1554.2,48.45,0
2026-02-25 17:22:25.091904,79.58,8.95,127.97,1423.0,47.62,0
2026-02-25 17:23:25.091904,82.82,4.06,121.79,1426.4,54.4,0
2026-02-25 17:24:25.091904,80.92,6.73,121.19,1466.5,53.04,0
2026-02-25 17:25:25.091904,76.68,2.95,98.84,1523.8,48.96,0
2026-02-25 17:26:25.091904,89.04,5.28,110.44,1541.0,50.42,0
2026-02-25 17:27:25.091904,85.82,5.55,116.28,1505.6,49.63,0
2026-02-25 17:28:25.091904,87.54,9.47,118.85,1450.2,38.08,0
2026-02-25 17:29:25.091904,74.31,4.5,119.95,1562.3,41.85,0
2026-02-25 17:30:25.091904,66.44,3.88,99.51,1524.9,48.29,0
2026-02-25 17:31:25.091904,77.33,5.55,130.26,1439.5,44.99,0
2026-02-25 17:32:25.091904,75.97,3.54,109.24,1410.5,55.49,0
2026-02-25 17:33:25.091904,76.1,5.65,96.16,1472.8,45.21,0
2026-02-25 17:34:25.091904,79.14,4.92,128.24,1454.0,42.61,0
2026-02-25 17:35:25.091904,78.03,3.81,110.4,1503.4,55.57,0
2026-02-25 17:36:25.091904,80.38,5.78,127.28,1516.8,39.14,0
2026-02-25 17:37:25.091904,76.92,5.17,101.66,1479.2,56.83,0
2026-02-25 17:38:25.091904,83.29,6.2,115.74,1525.7,44.61,0
2026-02-25 17:39:25.091904,87.54,7.61,109.86,1499.9,47.68,0
2026-02-25 17:40:25.091904,72.68,4.21,124.13,1435.9,48.45,0
2026-02-25 17:41:25.091904,86.12,4.35,110.63,1478.6,47.04,0
2026-02-25 17:42:25.091904,75.24,2.88,124.13,1504.6,51.84,0
2026-02-25 17:43:25.091904,81.74,5.82,115.55,1446.7,45.85,0
2026-02-25 17:44:25.091904,81.69,3.98,113.08,1515.2,55.95,0
2026-02-25 17:45:25.091904,82.32,5.55,129.46,1629.4,53.0,0
2026-02-25 17:46:25.091904,88.69,6.84,140.55,1579.3,55.8,0
2026-02-25 17:47:25.091904,79.35,3.92,116.16,1536.8,47.85,0
2026-02-25 17:48:25.091904,75.28,4.25,111.86,1577.3,50.64,0
2026-02-25 17:49:25.091904,85.1,6.6,118.54,1527.3,52.97,0
2026-02-25 17:50:25.091904,76.22,6.12,121.13,1519.3,50.17,0
2026-02-25 17:51:25.091904,82.47,5.95,101.13,1503.6,41.91,0
2026-02-25 17:52:25.091904,78.59,4.38,109.33,1559.3,59.58,0
2026-02-25 17:53:25.091904,74.37,2.73,104.16,1538.1,53.06,0
2026-02-25 17:54:25.091904,77.08,3.88,107.88,1436.7,57.83,0
2026-02-25 17:55:25.091904,66.92,3.41,135.27,1465.2,46.03,0
2026-02-25 17:56:25.091904,78.95,5.92,95.95,1599.4,43.44,0
2026-02-25 17:57:25.091904,81.39,5.45,123.92,1495.1,54.16,0
2026-02-25 17:58:25.091904,78.95,4.06,116.11,1514.9,59.98,0
2026-02-25 17:59:25.091904,73.25,4.32,122.56,1467.1,43.4,0
2026-02-25 18:00:25.091904,87.76,5.71,108.31,1560.6,47.56,0
2026-02-25 18:01:25.091904,74.71,4.52,115.4,1524.9,54.08,0
2026-02-25 18:02:25.091904,83.1,4.13,132.24,1498.4,50.57,0
2026-02-25 18:03:25.091904,88.07,7.97,115.46,1527.2,49.39,0
2026-02-25 18:04:25.091904,75.12,4.18,134.1,1488.4,50.94,0
2026-02-25 18:05:25.091904,90.88,6.0,92.75,1479.9,48.68,0
2026-02-25 18:06:25.091904,75.21,5.59,125.39,1439.6,55.37,0
2026-02-25 18:07:25.091904,80.03,2.72,120.42,1526.8,47.5,0
2026-02-25 18:08:25.091904,82.97,3.98,105.62,1560.7,54.79,0
2026-02-25 18:09:25.091904,79.1,6.23,129.16,1520.7,43.07,0
2026-02-25 18:10:25.091904,86.57,4.8,112.51,1469.4,47.71,0
2026-02-25 18:11:25.091904,74.35,2.8,122.31,1502.6,42.98,0
2026-02-25 18:12:25.091904,82.63,5.59,110.13,1588.7,56.06,0
2026-02-25 18:13:25.091904,79.55,4.13,114.9,1532.2,53.75,0
2026-02-25 18:14:25.091904,80.64,5.65,127.05,1408.1,54.64,0
2026-02-25 18:15:25.091904,92.12,9.03,143.52,1477.4,58.43,0
2026-02-25 18:16:25.091904,85.11,5.57,111.02,1410.9,45.28,0
2026-02-25 18:17:25.091904,73.09,5.92,132.49,1571.6,48.69,0
2026-02-25 18:18:25.091904,85.76,4.62,133.4,1499.9,39.4,0
2026-02-25 18:19:25.091904,68.33,3.32,126.38,1534.8,50.61,0
2026-02-25 18:20:25.091904,88.23,6.54,127.67,1513.7,54.18,0
2026-02-25 18:21:25.091904,83.82,4.09,112.93,1468.7,45.17,0
2026-02-25 18:22:25.091904,73.86,4.66,110.31,1573.1,47.12,0
2026-02-25 18:23:25.091904,83.33,7.69,115.27,1445.2,44.51,0
2026-02-25 18:24:25.091904,73.46,4.49,122.67,1417.8,47.55,0
2026-02-25 18:25:25.091904,82.57,6.82,116.99,1543.8,57.35,0
2026-02-25 18:26:25.091904,79.62,5.58,112.53,1547.5,55.05,0
2026-02-25 18:27:25.091904,82.24,4.17,112.97,1512.1,57.88,0
2026-02-25 18:28:25.091904,87.58,5.51,116.96,1547.0,44.5,0
2026-02-25 18:29:25.091904,84.83,3.93,128.6,1453.0,45.58,0
2026-02-25 18:30:25.091904,79.9,6.36,109.21,1463.7,51.43,0
2026-02-25 18:31:25.091904,82.7,6.87,125.66,1482.7,45.36,0
2026-02-25 18:32:25.091904,71.73,5.07,125.25,1428.0,48.81,0
2026-02-25 18:33:25.091904,80.0,7.01,114.78,1571.2,54.11,0
2026-02-25 18:34:25.091904,85.3,5.24,122.96,1499.5,52.77,0
2026-02-25 18:35:25.091904,90.82,6.37,131.86,1448.0,48.47,0
2026-02-25 18:36:25.091904,82.68,9.43,116.76,1421.3,43.59,0
2026-02-25 18:37:25.091904,84.46,8.71,112.28,1470.0,43.91,0
2026-02-25 18:38:25.091904,79.32,4.73,110.38,1513.7,46.71,0
2026-02-25 18:39:25.091904,82.28,5.44,111.55,1452.9,56.22,0
2026-02-25 18:40:25.091904,72.79,3.42,127.91,1511.7,57.7,0
2026-02-25 18:41:25.091904,84.52,6.2,119.43,1486.0,57.26,0
2026-02-25 18:42:25.091904,78.8,5.58,103.98,1532.0,49.02,0
2026-02-25 18:43:25.091904,77.61,3.84,132.55,1429.6,37.55,0
2026-02-25 18:44:25.091904,86.29,6.78,118.19,1419.1,47.26,0
2026-02-25 18:45:25.091904,79.24,4.6,124.8,1546.5,48.17,0
2026-02-25 18:46:25.091904,76.26,4.22,126.02,1464.9,54.6,0
2026-02-25 18:47:25.091904,80.65,5.6,111.66,1619.4,59.27,0
2026-02-25 18:48:25.091904,78.16,4.3,107.7,1442.0,41.13,0
2026-02-25 18:49:25.091904,78.05,4.95,110.33,1560.8,49.72,0
2026-02-25 18:50:25.091904,83.94,7.62,118.05,1574.0,59.33,0
2026-02-25 18:51:25.091904,86.15,4.08,124.38,1470.5,46.38,0
2026-02-25 18:52:25.091904,84.83,6.01,138.63,1530.4,51.27,0
2026-02-25 18:53:25.091904,76.77,4.12,128.98,1490.9,54.49,0
2026-02-25 18:54:25.091904,80.57,3.54,100.35,1550.3,54.93,0
2026-02-25 18:55:25.091904,78.09,4.88,118.47,1469.1,52.13,0
2026-02-25 18:56:25.091904,93.92,9.03,97.25,1521.2,48.65,0
2026-02-25 18:57:25.091904,84.19,6.17,129.6,1470.0,52.79,0
2026-02-25 18:58:25.091904,80.85,5.69,118.01,1607.6,46.17,0
2026-02-25 18:59:25.091904,80.66,4.21,120.35,1547.7,59.66,0
2026-02-25 19:00:25.091904,71.46,4.45,117.76,1492.9,52.67,0
2026-02-25 19:01:25.091904,70.44,2.89,120.72,1559.6,49.95,0
2026-02-25 19:02:25.091904,79.45,7.55,113.5,1474.9,49.03,0
2026-02-25 19:03:25.091904,81.44,5.38,120.93,1512.8,43.8,0
2026-02-25 19:04:25.091904,88.73,5.26,110.99,1500.6,51.59,0
2026-02-25 19:05:25.091904,91.16,5.29,122.76,1523.0,49.43,0
2026-02-25 19:06:25.091904,88.97,7.97,122.57,1518.6,56.21,0
2026-02-25 19:07:25.091904,83.23,5.43,124.54,1456.5,50.31,0
2026-02-25 19:08:25.091904,70.91,4.73,119.06,1551.2,50.36,0
2026-02-25 19:09:25.091904,82.55,7.56,129.85,1463.4,55.19,0
2026-02-25 19:10:25.091904,75.9,4.82,137.24,1531.7,50.93,0
2026-02-25 19:11:25.091904,72.24,2.59,105.45,1549.0,51.97,0
2026-02-25 19:12:25.091904,74.86,2.83,107.99,1576.2,50.38,0
2026-02-25 19:13:25.091904,77.22,4.73,118.38,1567.1,49.13,0
2026-02-25 19:14:25.091904,71.45,5.41,115.71,1440.9,46.93,0
2026-02-25 19:15:25.091904,85.88,6.17,124.5,1569.6,52.12,0
2026-02-25 19:16:25.091904,72.3,3.69,124.51,1521.1,61.08,0
2026-02-25 19:17:25.091904,80.49,4.68,122.84,1452.5,47.09,0
2026-02-25 19:18:25.091904,87.53,3.85,104.26,1441.7,46.68,0
2026-02-25 19:19:25.091904,78.81,6.58,121.86,1402.7,47.24,0
2026-02-25 19:20:25.091904,71.65,6.82,137.56,1398.2,51.2,0
2026-02-25 19:21:25.091904,84.21,7.79,124.9,1446.6,46.61,0
2026-02-25 19:22:25.091904,86.22,5.5,119.37,1402.0,50.27,0
2026-02-25 19:23:25.091904,94.59,7.65,125.86,1497.7,49.06,0
2026-02-25 19:24:25.091904,72.2,4.01,111.8,1465.8,47.22,0
2026-02-25 19:25:25.091904,82.97,5.31,123.96,1535.1,51.15,0
2026-02-25 19:26:25.091904,74.78,3.49,119.8,1570.3,48.51,0
2026-02-25 19:27:25.091904,81.13,5.82,109.15,1487.2,50.2,0
2026-02-25 19:28:25.091904,93.35,5.41,122.33,1420.6,47.08,0
2026-02-25 19:29:25.091904,65.89,1.51,120.42,1462.0,51.14,0
2026-02-25 19:30:25.091904,84.36,6.58,127.66,1486.4,47.82,0
2026-02-25 19:31:25.091904,84.65,6.22,121.26,1589.5,62.19,0
2026-02-25 19:32:25.091904,83.57,4.21,121.96,1412.2,37.86,0
2026-02-25 19:33:25.091904,81.26,5.4,121.41,1541.8,55.49,0
2026-02-25 19:34:25.091904,77.21,2.88,121.27,1568.2,48.37,0
2026-02-25 19:35:25.091904,75.95,3.9,130.8,1555.1,51.26,0
2026-02-25 19:36:25.091904,86.02,7.37,126.79,1439.1,49.45,0
2026-02-25 19:37:25.091904,75.09,3.36,111.11,1488.8,52.17,0
2026-02-25 19:38:25.091904,82.97,5.01,118.81,1456.0,53.76,0
2026-02-25 19:39:25.091904,74.28,3.01,106.65,1441.6,46.71,0
2026-02-25 19:40:25.091904,82.75,5.48,134.14,1536.1,49.05,0
2026-02-25 19:41:25.091904,81.46,5.8,113.39,1498.1,45.95,0
2026-02-25 19:42:25.091904,87.4,6.03,112.79,1489.5,56.97,0
2026-02-25 19:43:25.091904,81.09,5.67,137.31,1434.5,43.91,0
2026-02-25 19:44:25.091904,75.65,7.03,114.35,1448.2,52.6,0
2026-02-25 19:45:25.091904,84.41,4.21,110.99,1457.5,44.61,0
2026-02-25 19:46:25.091904,72.7,3.49,126.24,1483.9,50.35,0
2026-02-25 19:47:25.091904,75.23,4.16,119.92,1600.0,46.34,0
2026-02-25 19:48:25.091904,73.35,3.09,111.52,1428.0,43.15,0
2026-02-25 19:49:25.091904,86.74,5.11,123.19,1574.5,60.74,0
2026-02-25 19:50:25.091904,69.48,4.8,125.95,1525.2,53.69,0
2026-02-25 19:51:25.091904,96.24,5.68,128.18,1460.4,47.36,0
2026-02-25 19:52:25.091904,80.41,2.7,122.41,1545.2,55.78,0
2026-02-25 19:53:25.091904,81.02,4.98,128.41,1398.7,54.33,0
2026-02-25 19:54:25.091904,83.19,6.73,128.03,1418.3,53.6,0
2026-02-25 19:55:25.091904,82.98,5.81,115.61,1442.6,48.13,0
2026-02-25 19:56:25.091904,77.08,2.3,136.19,1502.0,47.23,0
2026-02-25 19:57:25.091904,83.03,4.98,126.17,1515.3,52.72,0
2026-02-25 19:58:25.091904,80.55,3.96,133.23,1490.8,46.11,0
2026-02-25 19:59:25.091904,80.46,5.02,118.69,1511.5,46.22,0
2026-02-25 20:00:25.091904,78.08,4.49,127.62,1455.2,55.12,0
2026-02-25 20:01:25.091904,84.02,7.35,122.45,1632.7,45.26,0
2026-02-25 20:02:25.091904,79.35,5.12,128.73,1491.0,57.79,0
2026-02-25 20:03:25.091904,85.96,5.43,116.23,1389.7,46.65,0
2026-02-25 20:04:25.091904,82.55,4.94,115.0,1533.5,56.21,0
2026-02-25 20:05:25.091904,68.05,5.64,131.09,1470.5,50.97,0
2026-02-25 20:06:25.091904,82.37,4.71,122.19,1458.2,50.86,0
2026-02-25 20:07:25.091904,82.96,6.04,128.84,1511.8,52.83,0
2026-02-25 20:08:25.091904,78.86,4.47,107.3,1531.1,49.25,0
2026-02-25 20:09:25.091904,81.97,6.86,112.75,1498.9,51.05,0
2026-02-25 20:10:25.091904,86.4,5.67,115.29,1529.2,47.04,0
2026-02-25 20:11:25.091904,83.85,4.79,131.68,1473.2,54.93,0
2026-02-25 20:12:25.091904,78.8,6.14,131.34,1563.6,45.34,0
2026-02-25 20:13:25.091904,83.16,5.67,120.79,1521.7,56.67,0
2026-02-25 20:14:25.091904,77.86,6.12,124.33,1444.2,46.41,0
2026-02-25 20:15:25.091904,74.02,5.12,121.51,1531.6,59.31,0
2026-02-25 20:16:25.091904,76.53,4.67,111.02,1498.8,54.34,0
2026-02-25 20:17:25.091904,84.25,5.18,120.54,1459.2,47.91,0
2026-02-25 20:18:25.091904,82.94,4.32,111.87,1438.6,46.26,0
2026-02-25 20:19:25.091904,84.95,6.32,116.57,1420.1,43.65,0
2026-02-25 20:20:25.091904,87.23,6.98,117.98,1565.6,53.74,0
2026-02-25 20:21:25.091904,83.89,5.78,134.86,1519.4,58.1,0
2026-02-25 20:22:25.091904,80.94,6.91,121.42,1492.0,46.4,0
2026-02-25 20:23:25.091904,84.99,6.52,116.33,1579.4,45.77,0
2026-02-25 20:24:25.091904,82.88,4.64,125.52,1610.7,56.81,0
2026-02-25 20:25:25.091904,85.65,6.13,114.05,1542.5,53.28,0
2026-02-25 20:26:25.091904,81.89,3.27,143.92,1521.6,53.76,0
2026-02-25 20:27:25.091904,83.69,5.25,123.87,1514.6,49.12,0
2026-02-25 20:28:25.091904,78.39,3.4,97.75,1550.5,57.22,0
2026-02-25 20:29:25.091904,84.52,4.85,112.76,1503.7,41.72,0
2026-02-25 20:30:25.091904,75.99,3.06,136.21,1409.2,50.78,0
2026-02-25 20:31:25.091904,78.99,6.48,121.33,1481.8,51.54,0
2026-02-25 20:32:25.091904,78.2,4.47,115.74,1480.7,50.29,0
2026-02-25 20:33:25.091904,79.1,6.22,123.65,1470.6,41.42,0
2026-02-25 20:34:25.091904,76.76,4.9,105.7,1525.9,53.4,0
2026-02-25 20:35:25.091904,74.37,2.51,111.25,1385.3,53.81,0
2026-02-25 20:36:25.091904,75.13,4.35,107.33,1407.2,46.77,0
2026-02-25 20:37:25.091904,77.18,4.28,116.69,1507.4,51.7,0
2026-02-25 20:38:25.091904,71.44,4.98,134.48,1505.6,51.02,0
2026-02-25 20:39:25.091904,85.03,7.04,125.38,1503.5,54.51,0
2026-02-25 20:40:25.091904,84.52,7.26,124.31,1479.6,48.47,0
2026-02-25 20:41:25.091904,75.7,4.69,114.06,1514.8,50.64,0
2026-02-25 20:42:25.091904,79.56,3.3,127.02,1482.1,44.19,0
2026-02-25 20:43:25.091904,82.21,4.0,113.01,1533.2,43.75,0
2026-02-25 20:44:25.091904,74.06,5.65,118.16,1366.6,44.97,0
2026-02-25 20:45:25.091904,76.28,4.85,126.79,1499.3,45.87,0
2026-02-25 20:46:25.091904,72.29,2.87,119.27,1506.8,52.07,0
2026-02-25 20:47:25.091904,74.41,4.32,128.23,1425.5,42.28,0
2026-02-25 20:48:25.091904,87.27,6.77,118.2,1400.7,53.06,0
2026-02-25 20:49:25.091904,79.92,5.39,132.22,1496.7,53.38,0
2026-02-25 20:50:25.091904,78.94,5.06,123.76,1444.3,57.19,0
2026-02-25 20:51:25.091904,69.93,4.48,112.06,1460.5,47.59,0
2026-02-25 20:52:25.091904,130.1,17.54,61.34,1185.7,106.57,1
2026-02-25 20:53:25.091904,107.23,23.99,59.68,1156.0,91.68,1
2026-02-25 20:54:25.091904,125.55,15.46,95.46,1216.5,86.65,1
2026-02-25 20:55:25.091904,125.65,24.62,105.85,1265.8,100.74,1
2026-02-25 20:56:25.091904,123.95,17.74,60.5,1128.4,107.37,1
2026-02-25 20:57:25.091904,106.49,17.26,84.79,1262.5,111.78,1
2026-02-25 20:58:25.091904,111.2,25.52,79.05,1138.3,91.91,1
2026-02-25 20:59:25.091904,116.26,20.06,60.65,1114.8,100.46,1
2026-02-25 21:00:25.091904,137.48,16.48,59.23,1191.6,82.68,1
2026-02-25 21:01:25.091904,128.82,17.7,85.33,1185.6,95.36,1
2026-02-25 21:02:25.091904,113.39,21.86,59.66,1297.6,97.54,1
2026-02-25 21:03:25.091904,122.12,15.01,83.59,1345.0,97.29,1
2026-02-25 21:04:25.091904,127.86,18.26,85.95,1246.0,91.76,1
2026-02-25 21:05:25.091904,115.15,15.23,71.93,1030.9,83.13,1
2026-02-25 21:06:25.091904,131.44,15.39,88.68,1197.6,88.41,1
2026-02-25 21:07:25.091904,125.36,17.84,66.66,1252.6,86.47,1
2026-02-25 21:08:25.091904,115.52,19.86,61.24,1214.5,86.72,1
2026-02-25 21:09:25.091904,132.53,23.85,68.72,1262.2,112.0,1
2026-02-25 21:10:25.091904,126.81,18.95,49.03,1140.2,91.62,1
2026-02-25 21:11:25.091904,107.62,19.58,86.73,1276.6,95.47,1
2026-02-25 21:12:25.091904,124.49,17.25,65.75,1227.8,87.23,1
2026-02-25 21:13:25.091904,105.23,17.09,69.73,1262.7,96.58,1
2026-02-25 21:14:25.091904,107.25,20.26,89.78,1245.6,101.44,1
2026-02-25 21:15:25.091904,112.46,21.25,78.99,1114.0,97.72,1
2026-02-25 21:16:25.091904,109.57,21.97,91.04,1208.1,82.52,1
2026-02-25 21:17:25.091904,113.28,13.44,68.84,1248.2,93.58,1
2026-02-25 21:18:25.091904,121.43,17.88,54.97,1255.7,95.83,1
2026-02-25 21:19:25.091904,129.2,17.81,63.12,1160.2,97.37,1
2026-02-25 21:20:25.091904,115.33,13.94,83.25,1192.7,84.64,1
2026-02-25 21:21:25.091904,118.06,20.62,84.82,1125.5,85.74,1
2026-02-25 21:22:25.091904,121.4,21.02,60.03,1087.8,104.42,1
2026-02-25 21:23:25.091904,108.85,18.12,77.62,1188.1,95.16,1
2026-02-25 21:24:25.091904,126.09,24.27,79.83,1166.1,102.26,1
2026-02-25 21:25:25.091904,107.88,13.68,86.86,1228.2,87.55,1
2026-02-25 21:26:25.091904,106.97,19.24,74.72,1037.0,101.81,1
2026-02-25 21:27:25.091904,120.09,21.17,97.18,1279.3,107.86,1
2026-02-25 21:28:25.091904,119.24,17.07,62.49,1221.1,87.73,1
2026-02-25 21:29:25.091904,117.33,19.67,82.2,1099.3,93.77,1
2026-02-25 21:30:25.091904,106.32,16.09,70.51,1244.3,81.23,1
2026-02-25 21:31:25.091904,126.06,20.18,82.68,1313.9,91.63,1
2026-02-25 21:32:25.091904,121.28,21.16,59.06,1113.7,105.21,1
2026-02-25 21:33:25.091904,124.39,18.19,64.03,1057.0,102.8,1
2026-02-25 21:34:25.091904,130.35,16.01,45.16,1147.4,107.34,1
2026-02-25 21:35:25.091904,120.22,26.7,77.67,1107.5,91.29,1
2026-02-25 21:36:25.091904,131.35,22.57,31.51,1241.0,101.89,1
2026-02-25 21:37:25.091904,118.99,20.62,86.11,1217.8,98.09,1
2026-02-25 21:38:25.091904,117.8,23.5,69.19,1284.6,83.7,1
2026-02-25 21:39:25.091904,119.02,20.84,52.38,1127.1,92.32,1
2026-02-25 21:40:25.091904,113.79,21.17,81.89,1236.3,107.23,1
2026-02-25 21:41:25.091904,122.2,15.03,64.31,1241.8,98.97,1
2026-02-25 21:42:25.091904,117.27,15.86,90.67,1216.4,89.93,1
2026-02-25 21:43:25.091904,116.75,15.79,80.18,1099.6,110.1,1
2026-02-25 21:44:25.091904,133.47,18.04,68.18,1316.2,99.84,1
2026-02-25 21:45:25.091904,124.63,21.27,59.86,1335.8,96.11,1
2026-02-25 21:46:25.091904,123.09,21.52,92.4,1278.0,85.58,1
2026-02-25 21:47:25.091904,126.89,21.01,65.12,1262.5,100.65,1
2026-02-25 21:48:25.091904,123.61,20.76,83.82,1184.6,92.15,1
2026-02-25 21:49:25.091904,116.36,15.5,79.89,1203.3,95.05,1
2026-02-25 21:50:25.091904,128.31,20.36,60.04,1251.2,91.61,1
2026-02-25 21:51:25.091904,125.25,20.79,53.28,1179.6,104.39,1
2026-02-25 21:52:25.091904,115.24,23.52,46.06,1216.7,82.9,1
2026-02-25 21:53:25.091904,124.53,21.15,85.02,1326.3,85.07,1
2026-02-25 21:54:25.091904,126.47,18.42,64.57,1197.1,83.04,1
2026-02-25 21:55:25.091904,122.71,16.46,86.21,1232.0,105.02,1
2026-02-25 21:56:25.091904,121.57,24.55,91.53,1110.0,109.19,1
2026-02-25 21:57:25.091904,102.46,15.6,79.38,1270.1,93.23,1
2026-02-25 21:58:25.091904,117.83,21.78,75.89,1189.1,96.59,1
2026-02-25 21:59:25.091904,111.04,19.39,94.31,1181.5,93.43,1
2026-02-25 22:00:25.091904,124.53,20.04,72.72,1155.1,104.16,1
2026-02-25 22:01:25.091904,128.96,22.69,80.05,1152.3,109.58,1
2026-02-25 22:02:25.091904,117.32,21.69,53.61,1183.1,110.97,1
2026-02-25 22:03:25.091904,117.73,18.67,107.58,1266.7,83.09,1
2026-02-25 22:04:25.091904,122.65,22.41,63.8,1135.6,102.53,1
2026-02-25 22:05:25.091904,109.58,20.17,80.77,1217.7,109.84,1
2026-02-25 22:06:25.091904,112.4,14.5,51.28,1125.5,85.51,1
2026-02-25 22:07:25.091904,114.93,21.39,57.42,1143.9,102.16,1
2026-02-25 22:08:25.091904,120.87,23.46,85.3,1195.4,86.26,1
2026-02-25 22:09:25.091904,117.13,18.18,57.03,1291.6,90.57,1
2026-02-25 22:10:25.091904,111.15,16.73,74.01,1210.0,114.64,1
2026-02-25 22:11:25.091904,108.43,15.69,71.28,1306.1,102.55,1
2026-02-25 22:12:25.091904,124.61,17.9,73.45,1130.5,84.8,1
2026-02-25 22:13:25.091904,121.28,23.22,67.7,1277.4,84.86,1
2026-02-25 22:14:25.091904,120.07,18.33,85.97,1144.5,95.0,1
2026-02-25 22:15:25.091904,111.8,23.75,93.78,1346.3,95.28,1
2026-02-25 22:16:25.091904,109.3,22.23,78.38,1321.1,111.01,1
2026-02-25 22:17:25.091904,113.73,17.09,82.47,1237.6,94.71,1
2026-02-25 22:18:25.091904,125.83,22.16,61.58,1402.9,96.99,1
2026-02-25 22:19:25.091904,133.77,23.42,95.85,1101.9,75.86,1
2026-02-25 22:20:25.091904,119.12,21.57,83.82,1181.4,87.05,1
2026-02-25 22:21:25.091904,117.55,16.36,73.15,1174.4,94.73,1
2026-02-25 22:22:25.091904,108.39,23.0,94.36,1220.4,95.39,1
2026-02-25 22:23:25.091904,125.6,21.82,60.71,1224.9,88.03,1
2026-02-25 22:24:25.091904,117.1,20.14,61.74,1277.5,107.79,1
2026-02-25 22:25:25.091904,123.63,16.89,51.51,1258.1,103.63,1
